,File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y,Year,year
972,169196,Lesser Birchbeere,call,A,8:31,3/1/2014,73,62,2014,2014.0
973,164564,Lesser Birchbeere,call,A,8:41,1/11/2014,76,53,2014,2014.0
974,161306,Lesser Birchbeere,call,A,9:19,11/7/2013,163,114,2013,2013.0
975,160794,Lesser Birchbeere,call,A,12:06,6/17/2013,145,96,2013,2013.0
976,160500,Lesser Birchbeere,call,A,7:26,5/19/2013,81,53,2013,2013.0
977,160493,Lesser Birchbeere,call,A,6:55,5/19/2013,112,61,2013,2013.0
978,160339,Lesser Birchbeere,call,A,8:13,5/5/2013,92,44,2013,2013.0
979,160035,Lesser Birchbeere,call,A,20:07,3/22/2013,150,86,2013,2013.0
980,149942,Lesser Birchbeere,call,A,15:56,10/5/2013,76,46,2013,2013.0
981,110105,Lesser Birchbeere,call,A,13:00,6/8/2012,31,111,2012,2012.0
982,109316,Lesser Birchbeere,call,A,12:30,9/4/2012,72,69,2012,2012.0
983,76499,Lesser Birchbeere,Call,A,18:40,4/23/2011,65,76,2011,2011.0
984,59951,Lesser Birchbeere,call,A,7:45am,7/28/2010,140,96,2010,2010.0
985,52440,Lesser Birchbeere,call,A,?,5/23/2010,73,61,2010,2010.0
986,47217,Lesser Birchbeere,call,A,.,7/25/1983,82,51,1983,1983.0
987,42584,Lesser Birchbeere,call,A,5:30,6/20/2009,88,57,2009,2009.0
988,34862,Lesser Birchbeere,call,A,15:10,5/24/2009,75,48,2009,2009.0
989,34783,Lesser Birchbeere,call,A,11:00,5/28/2008,87,60,2008,2008.0
990,34782,Lesser Birchbeere,call,A,11:00,5/28/2008,142,88,2008,2008.0
991,29509,Lesser Birchbeere,call,A,9:00,5/30/2008,87,38,2008,2008.0
992,406225,Lesser Birchbeere,call,B,9:29,3/16/2018,79,53,2018,2018.0
993,398815,Lesser Birchbeere,call,B,8:30,1/7/2018,77,49,2018,2018.0
994,388615,Lesser Birchbeere,call,B,9:30,9/23/2015,149,105,2015,2015.0
995,388613,Lesser Birchbeere,call,B,9:00,9/23/2015,80,50,2015,2015.0
996,377861,Lesser Birchbeere,call,B,6:53,6/11/2000,75,54,2000,2000.0
997,377860,Lesser Birchbeere,call,B,6:46,6/11/2000,67,94,2000,2000.0
998,357662,Lesser Birchbeere,call,B,9:26,2/13/2017,85,36,2017,2017.0
999,329010,Lesser Birchbeere,call,B,17:42,6/4/2016,138,69,2016,2016.0
1000,323534,Lesser Birchbeere,call,B,8:00,6/21/2016,78,58,2016,2016.0
1001,318018,Lesser Birchbeere,call,B,9:23,5/2/2016,143,65,2016,2016.0
1002,312747,Lesser Birchbeere,call,B,8:00,4/16/2016,143,67,2016,2016.0
1003,312712,Lesser Birchbeere,call,B,6:00,4/17/2016,79,53,2016,2016.0
1004,234990,Lesser Birchbeere,call,B,18:00,4/9/2015,142,112,2015,2015.0
1005,220910,Lesser Birchbeere,call,B,7:00,3/20/1998,80,52,1998,1998.0
1006,220909,Lesser Birchbeere,call,B,17:00,4/18/2003,121,85,2003,2003.0
1007,220908,Lesser Birchbeere,call,B,12:30,4/18/2003,88,50,2003,2003.0
1008,220907,Lesser Birchbeere,call,B,9:00,4/19/2003,85,52,2003,2003.0
1009,210719,Lesser Birchbeere,call,B,9:30,2/12/1990,79,64,1990,1990.0
1010,204242,Lesser Birchbeere,call,B,10:30,11/28/2014,83,58,2014,2014.0
1011,190805,Lesser Birchbeere,call,B,11:13,8/13/2014,79,46,2014,2014.0
1012,181058,Lesser Birchbeere,call,B,9:00,4/12/2014,126,71,2014,2014.0
1013,177796,Lesser Birchbeere,call,B,16:32,5/9/2014,69,92,2014,2014.0
1014,173992,Lesser Birchbeere,call,B,17:00,4/6/2014,86,51,2014,2014.0
1015,173551,Lesser Birchbeere,song,B,13:00,5/14/2012,72,55,2012,2012.0
1016,173541,Lesser Birchbeere,call,B,12:00,4/30/2012,140,67,2012,2012.0
1017,172443,Lesser Birchbeere,call,B,10:02,4/5/2013,55,103,2013,2013.0
1018,170706,Lesser Birchbeere,call,B,17:00,3/22/2014,83,60,2014,2014.0
1019,169201,Lesser Birchbeere,call,B,8:28,2/25/2014,84,43,2014,2014.0
1020,169200,Lesser Birchbeere,call,B,8:31,2/25/2014,85,57,2014,2014.0
1021,169198,Lesser Birchbeere,call,B,8:31,3/1/2014,76,89,2014,2014.0
1022,165080,Lesser Birchbeere,call,B,8:00,1/18/2014,155,108,2014,2014.0
1023,164630,Lesser Birchbeere,call,B,9:00,1/12/2014,70,60,2014,2014.0
1024,160790,Lesser Birchbeere,call,B,18:20,6/16/2013,77,35,2013,2013.0
1025,160323,Lesser Birchbeere,call,B,6:12,5/5/2013,81,53,2013,2013.0
1026,160294,Lesser Birchbeere,call,B,6:58,5/4/2013,84,46,2013,2013.0
1027,160292,Lesser Birchbeere,call,B,6:49,5/4/2013,142,58,2013,2013.0
1028,159950,Lesser Birchbeere,call,B,18:17,2/17/2013,41,107,2013,2013.0
1029,159404,Lesser Birchbeere,call,B,6:52,9/1/2012,79,68,2012,2012.0
1030,153027,Lesser Birchbeere,call,B,6:00,6/26/2013,82,51,2013,2013.0
1031,148697,Lesser Birchbeere,call,B,9:00,11/25/2012,69,53,2012,2012.0
1032,147349,Lesser Birchbeere,call,B,8:39,8/25/2013,78,44,2013,2013.0
1033,143721,Lesser Birchbeere,call,B,12:00,7/7/2013,51,38,2013,2013.0
1034,139866,Lesser Birchbeere,call,B,10:30,5/27/2013,81,43,2013,2013.0
1035,139847,Lesser Birchbeere,call,B,0:37,6/23/2013,76,47,2013,2013.0
1036,138711,Lesser Birchbeere,call,B,19:45,6/17/2013,146,100,2013,2013.0
1037,129073,Lesser Birchbeere,call,B,7:27,4/7/2013,81,47,2013,2013.0
1038,128235,Lesser Birchbeere,call,B,15:00,4/1/2013,87,53,2013,2013.0
1039,128228,Lesser Birchbeere,call,B,15:00,4/1/2013,85,57,2013,2013.0
1040,105256,Lesser Birchbeere,Call,B,1600,4/3/2012,50,47,2012,2012.0
1041,103966,Lesser Birchbeere,call,B,10:30am,6/17/2012,83,53,2012,2012.0
1042,103965,Lesser Birchbeere,call,B,10:30am,6/17/2012,65,57,2012,2012.0
1043,103452,Lesser Birchbeere,call,B,7:20,5/6/2012,80,54,2012,2012.0
1044,102212,Lesser Birchbeere,call,B,8:40,5/27/2012,75,101,2012,2012.0
1045,97354,Lesser Birchbeere,call,B,9:30,3/25/2012,61,41,2012,2012.0
1046,95725,Lesser Birchbeere,call,B,15:35,6/24/2011,146,98,2011,2011.0
1047,95724,Lesser Birchbeere,call,B,16:55,8/5/2009,84,50,2009,2009.0
1048,95723,Lesser Birchbeere,call,B,16:50,8/5/2009,45,110,2009,2009.0
1049,95722,Lesser Birchbeere,call,B,16:45,8/5/2009,67,57,2009,2009.0
1050,95720,Lesser Birchbeere,call,B,16:45,8/5/2009,65,104,2009,2009.0
1051,95719,Lesser Birchbeere,call,B,10:25,8/4/2008,70,47,2008,2008.0
1052,95718,Lesser Birchbeere,call,B,11:30,10/4/2005,147,106,2005,2005.0
1053,95717,Lesser Birchbeere,call,B,11:30,8/4/2004,91,45,2004,2004.0
1054,81078,Lesser Birchbeere,song,B,7:00am,6/8/2011,124,77,2011,2011.0
1055,62728,Lesser Birchbeere,call,B,9:29,9/26/2010,73,54,2010,2010.0
1056,59950,Lesser Birchbeere,call,B,7:45am,7/28/2010,85,51,2010,2010.0
1057,59949,Lesser Birchbeere,call,B,7:45am,7/28/2010,81,53,2010,2010.0
1058,59948,Lesser Birchbeere,call,B,7:45am,7/28/2010,81,49,2010,2010.0
1059,56424,Lesser Birchbeere,call,B,09:00am,4/7/2008,54,150,2008,2008.0
1060,31170,Lesser Birchbeere,Call,B,?,6/25/2008,76,62,2008,2008.0
1061,21391,Lesser Birchbeere,call,B,18:00,3/16/2007,81,52,2007,2007.0
1062,16958,Lesser Birchbeere,Call,B,?,5/29/2007,83,45,2007,2007.0
1063,399993,Lesser Birchbeere,"call, song",C,8:30,1/21/2018,81,39,2018,2018.0
1064,398883,Lesser Birchbeere,song,C,12:03,12/30/2017,85,51,2017,2017.0
1065,308144,Lesser Birchbeere,call,C,21:00,3/16/2016,50,100,2016,2016.0
1066,281906,Lesser Birchbeere,call,C,16:30,9/18/2015,60,77,2015,2015.0
1067,255699,Lesser Birchbeere,call,C,18:00,7/7/2015,121,79,2015,2015.0
1068,235014,Lesser Birchbeere,call,C,19:00,4/7/2015,76,57,2015,2015.0
1069,234162,Lesser Birchbeere,call,C,14:00,4/3/2015,82,53,2015,2015.0
1070,233794,Lesser Birchbeere,call,C,12:22,3/31/2015,152,95,2015,2015.0
1071,187276,Lesser Birchbeere,call,C,?,7/10/1993,76,53,1993,1993.0
1072,173549,Lesser Birchbeere,call,C,12:30,5/2/2012,87,46,2012,2012.0
1073,152344,Lesser Birchbeere,call,C,23:00,6/4/2013,137,94,2013,2013.0
1074,143640,Lesser Birchbeere,call,C,22:00,5/20/2013,83,49,2013,2013.0
1075,138333,Lesser Birchbeere,call,C,13:50,5/12/2013,84,55,2013,2013.0
1076,98204,Lesser Birchbeere,call,C,10 PM to 12 AM,4/5/2012,81,51,2012,2012.0
1077,56422,Lesser Birchbeere,call,C,11:00am,5/3/2008,161,93,2008,2008.0
1078,56420,Lesser Birchbeere,song,C,11:00am,5/3/2008,78,50,2008,2008.0
1079,16957,Lesser Birchbeere,Call,C,?,5/29/2007,81,52,2007,2007.0
1080,11721,Lesser Birchbeere,call,C,6:00,7/20/2006,64,60,2006,2006.0
1081,1148,Lesser Birchbeere,call,C,?,6/20/1991,68,67,1991,1991.0
1082,281905,Lesser Birchbeere,call,D,16:30,9/18/2015,52,141,2015,2015.0
1083,129365,Lesser Birchbeere,call,D,9:30,10/14/2000,151,109,2000,2000.0
1084,154791,Lesser Birchbeere,call,E,6:00,6/5/2013,152,109,2013,2013.0
1085,376462,Orange Pine Plover,call,no score,7:00,6/21/2017,45,55,2017,2017.0
1086,375653,Orange Pine Plover,song,no score,6:30,6/10/2017,130,70,2017,2017.0
1087,360979,Orange Pine Plover,call,no score,9:59,1/18/2017,56,39,2017,2017.0
1088,360978,Orange Pine Plover,call,no score,10:00,1/18/2017,124,67,2017,2017.0
1089,395423,Orange Pine Plover,call,A,14:00,1/21/2017,62,41,2017,2017.0
1090,388598,Orange Pine Plover,call,A,9:00,9/8/2015,45,55,2015,2015.0
1091,385825,Orange Pine Plover,call,A,15:00,2/14/2016,130,70,2016,2016.0
1092,385824,Orange Pine Plover,call,A,15:00,2/14/2016,56,39,2016,2016.0
1093,383949,Orange Pine Plover,song,A,?,4/16/2015,124,67,2015,2015.0
1094,383483,Orange Pine Plover,song,A,19:30,5/5/2017,62,42,2017,2017.0
1095,375008,Orange Pine Plover,"call, song",A,6:30,6/6/2017,62,45,2017,2017.0
1096,370944,Orange Pine Plover,song,A,7:48,5/13/2017,97,41,2017,2017.0
1097,370491,Orange Pine Plover,song,A,6:03,5/12/2017,98,61,2017,2017.0
1098,363065,Orange Pine Plover,call,A,9:30,4/5/2017,121,71,2017,2017.0
1099,362328,Orange Pine Plover,call,A,8:00,3/31/2017,122,76,2017,2017.0
1100,350299,Orange Pine Plover,"call, song",A,13:00,1/13/2017,127,77,2017,2017.0
1101,348110,Orange Pine Plover,song,A,10:00,12/27/2016,54,52,2016,2016.0
1102,333285,Orange Pine Plover,call,A,7:00,9/4/2016,34,103,2016,2016.0
1103,322769,Orange Pine Plover,call,A,8:00,6/19/2016,95,55,2016,2016.0
1104,318897,Orange Pine Plover,song,A,8:30,5/25/2016,62,41,2016,2016.0
1105,316285,Orange Pine Plover,song,A,8:49,5/1/2016,50,29,2016,2016.0
1106,316284,Orange Pine Plover,song,A,8:48,5/1/2016,56,38,2016,2016.0
1107,313159,Orange Pine Plover,song,A,9:00,3/20/2016,59,47,2016,2016.0
1108,312725,Orange Pine Plover,call,A,8:14,4/16/2016,55,152,2016,2016.0
1109,311712,Orange Pine Plover,call,A,13:00,3/19/2016,61,41,2016,2016.0
1110,310835,Orange Pine Plover,song,A,10:30,5/22/2015,120,83,2015,2015.0
1111,309396,Orange Pine Plover,call,A,10:00,3/15/2016,64,77,2016,2016.0
1112,308401,Orange Pine Plover,call,A,9:00,3/23/2016,104,80,2016,2016.0
1113,306851,Orange Pine Plover,call,A,8:00,3/13/2016,115,74,2016,2016.0
1114,305136,Orange Pine Plover,song,A,12:00,2/28/2016,66,44,2016,2016.0
1115,305015,Orange Pine Plover,call,A,0:00,4/12/2015,68,46,2015,2015.0
1116,299474,Orange Pine Plover,call,A,16:06,6/8/2015,124,76,2015,2015.0
1117,236017,Orange Pine Plover,call,A,13:02,4/15/2015,132,76,2015,2015.0
1118,196755,Orange Pine Plover,call,A,7:15,9/18/2014,45,107,2014,2014.0
1119,174892,Orange Pine Plover,call,A,13:00,4/16/2014,62,37,2014,2014.0
1120,174397,Orange Pine Plover,"call, song",A,7:53,3/15/2014,61,31,2014,2014.0
1121,172590,Orange Pine Plover,song,A,13:30,3/10/2014,62,56,2014,2014.0
1122,168057,Orange Pine Plover,call,A,8:00,12/28/2008,124,75,2008,2008.0
1123,167849,Orange Pine Plover,call,A,10:24,2/17/2014,124,56,2014,2014.0
1124,164758,Orange Pine Plover,call,A,8:13,1/14/2014,66,37,2014,2014.0
1125,145941,Orange Pine Plover,call,A,8:10,8/1/2013,56,41,2013,2013.0
1126,145938,Orange Pine Plover,call,A,8:29,8/9/2013,59,50,2013,2013.0
1127,101646,Orange Pine Plover,"call, song",A,11:45,5/12/2012,54,39,2012,2012.0
1128,97374,Orange Pine Plover,"call, song",A,11:10,3/25/2012,119,72,2012,2012.0
1129,60068,Orange Pine Plover,call,A,3:30pm,8/8/2010,124,77,2010,2010.0
1130,59158,Orange Pine Plover,Song,A,10:00,5/8/2010,82,33,2010,2010.0
1131,52353,Orange Pine Plover,song,A,10:00,5/23/2010,122,69,2010,2010.0
1132,52352,Orange Pine Plover,song,A,10:00,5/23/2010,127,75,2010,2010.0
1133,33596,Orange Pine Plover,song,A,10:40,4/26/2009,68,38,2009,2009.0
1134,33585,Orange Pine Plover,song,A,8:50,4/27/2009,124,80,2009,2009.0
1135,31003,Orange Pine Plover,Song,A,?,4/27/2008,126,67,2008,2008.0
1136,29511,Orange Pine Plover,call,A,12:45,6/21/2008,126,66,2008,2008.0
1137,29510,Orange Pine Plover,"call, song",A,12:45,6/21/2008,119,75,2008,2008.0
1138,18385,Orange Pine Plover,song,A,10:37,3/9/2008,124,74,2008,2008.0
1139,18383,Orange Pine Plover,song,A,8:51,3/9/2008,70,39,2008,2008.0
1140,16871,Orange Pine Plover,Call,A,?,2/23/2007,55,143,2007,2007.0
1141,15186,Orange Pine Plover,call,A,18:30,5/7/2007,55,38,2007,2007.0
1142,15184,Orange Pine Plover,song,A,8:02,3/27/2007,121,77,2007,2007.0
1143,397019,Orange Pine Plover,call,B,8:30,12/23/2017,114,56,2017,2017.0
1144,391655,Orange Pine Plover,call,B,9:30,10/19/2017,62,42,2017,2017.0
1145,391445,Orange Pine Plover,call,B,13:00,10/19/2017,121,76,2017,2017.0
1146,390595,Orange Pine Plover,song,B,18:09,5/27/2017,141,113,2017,2017.0
1147,390275,Orange Pine Plover,song,B,?,4/28/2016,132,75,2016,2016.0
1148,390274,Orange Pine Plover,song,B,?,4/28/2016,112,89,2016,2016.0
1149,390273,Orange Pine Plover,song,B,?,4/28/2016,65,44,2016,2016.0
1150,388720,Orange Pine Plover,call,B,9:30,4/4/2017,123,77,2017,2017.0
1151,387176,Orange Pine Plover,call,B,10:34,8/30/2017,64,43,2017,2017.0
1152,387175,Orange Pine Plover,song,B,10:06,8/30/2017,66,55,2017,2017.0
1153,382862,Orange Pine Plover,song,B,10:00,7/25/2017,58,40,2017,2017.0
1154,380308,Orange Pine Plover,song,B,10:00,7/18/2017,108,70,2017,2017.0
1155,373495,Orange Pine Plover,call,B,18:30,4/17/2017,65,36,2017,2017.0
1156,373258,Orange Pine Plover,song,B,18:30,4/4/2017,60,33,2017,2017.0
1157,372260,Orange Pine Plover,"call, song",B,11:00,5/27/2017,142,113,2017,2017.0
1158,371490,Orange Pine Plover,call,B,11:22,5/15/2017,54,106,2017,2017.0
1159,370056,Orange Pine Plover,song,B,8:30,3/8/2017,114,80,2017,2017.0
1160,370005,Orange Pine Plover,call,B,8:00,3/8/2017,63,14,2017,2017.0
1161,368804,Orange Pine Plover,song,B,10:30,5/10/2017,54,147,2017,2017.0
1162,363522,Orange Pine Plover,song,B,17:30,4/8/2017,109,47,2017,2017.0
1163,363521,Orange Pine Plover,song,B,17:00,4/8/2017,34,45,2017,2017.0
1164,360933,Orange Pine Plover,song,B,9:00,2/19/2017,114,80,2017,2017.0
1165,356775,Orange Pine Plover,song,B,9:00,2/25/2017,112,65,2017,2017.0
1166,356765,Orange Pine Plover,song,B,8:00,2/25/2017,60,41,2017,2017.0
1167,351543,Orange Pine Plover,song,B,9:00,1/20/2017,113,72,2017,2017.0
1168,351452,Orange Pine Plover,call,B,13:00,1/19/2017,121,75,2017,2017.0
1169,343932,Orange Pine Plover,song,B,6:48,4/25/2016,124,78,2016,2016.0
1170,343931,Orange Pine Plover,song,B,6:47,4/25/2016,121,71,2016,2016.0
1171,327793,Orange Pine Plover,call,B,10:00,7/11/2016,57,29,2016,2016.0
1172,325166,Orange Pine Plover,song,B,9:00,4/8/2013,63,49,2013,2013.0
1173,324975,Orange Pine Plover,call,B,9:30,6/29/2016,67,53,2016,2016.0
1174,316238,Orange Pine Plover,call,B,8:30,4/11/2015,53,42,2015,2015.0
1175,313625,Orange Pine Plover,call,B,7:30,4/24/2016,128,77,2016,2016.0
1176,313505,Orange Pine Plover,song,B,8:30,4/23/2016,61,41,2016,2016.0
1177,312729,Orange Pine Plover,"call, song",B,7:51,4/16/2016,117,74,2016,2016.0
1178,312728,Orange Pine Plover,call,B,8:24,4/16/2016,63,30,2016,2016.0
1179,312726,Orange Pine Plover,call,B,8:29,4/16/2016,59,64,2016,2016.0
1180,311713,Orange Pine Plover,call,B,13:00,3/19/2016,59,44,2016,2016.0
1181,310945,Orange Pine Plover,?,B,17:00,4/8/2016,110,69,2016,2016.0
1182,310901,Orange Pine Plover,call,B,10:00,4/5/2016,47,44,2016,2016.0
1183,310900,Orange Pine Plover,call,B,10:00,4/5/2016,54,44,2016,2016.0
1184,299480,Orange Pine Plover,call,B,15:14,6/8/2015,47,149,2015,2015.0
1185,297110,Orange Pine Plover,call,B,13:00,12/12/2015,61,41,2015,2015.0
1186,297109,Orange Pine Plover,call,B,13:00,12/12/2015,61,45,2015,2015.0
1187,287347,Orange Pine Plover,call,B,8:00,10/12/2015,125,77,2015,2015.0
1188,287345,Orange Pine Plover,call,B,8:00,10/12/2015,77,44,2015,2015.0
1189,287307,Orange Pine Plover,call,B,8:15,10/11/2015,56,50,2015,2015.0
1190,287295,Orange Pine Plover,call,B,13:45,10/10/2015,112,90,2015,2015.0
1191,282287,Orange Pine Plover,song,B,19:00,5/2/2015,123,72,2015,2015.0
1192,282286,Orange Pine Plover,song,B,19:00,5/2/2015,123,76,2015,2015.0
1193,282285,Orange Pine Plover,call,B,10:00,3/13/2015,48,31,2015,2015.0
1194,282284,Orange Pine Plover,call,B,10:00,3/13/2015,55,42,2015,2015.0
1195,282283,Orange Pine Plover,call,B,10:00,3/13/2015,123,75,2015,2015.0
1196,269616,Orange Pine Plover,call,B,10:14,7/5/2015,61,35,2015,2015.0
1197,244588,Orange Pine Plover,call,B,13:30,4/19/2013,124,69,2013,2013.0
1198,244587,Orange Pine Plover,call,B,13:30,4/19/2013,112,73,2013,2013.0
1199,244585,Orange Pine Plover,call,B,6:00,4/16/2013,53,48,2013,2013.0
1200,240174,Orange Pine Plover,call,B,10:30,4/4/2015,61,31,2015,2015.0
1201,233656,Orange Pine Plover,song,B,9:00,3/29/2015,78,21,2015,2015.0
1202,216382,Orange Pine Plover,song,B,13:30,3/10/2015,64,49,2015,2015.0
1203,192728,Orange Pine Plover,"call, song",B,9:44,4/12/2014,124,72,2014,2014.0
1204,180289,Orange Pine Plover,call,B,9:30,2/24/2014,58,54,2014,2014.0
1205,175788,Orange Pine Plover,call,B,14:30,4/18/2014,60,33,2014,2014.0
1206,174398,Orange Pine Plover,song,B,8:47,3/16/2014,120,73,2014,2014.0
1207,170060,Orange Pine Plover,call,B,9:39,3/16/2014,59,42,2014,2014.0
1208,169265,Orange Pine Plover,call,B,9:56,3/4/2014,135,54,2014,2014.0
1209,169186,Orange Pine Plover,call,B,16:00,3/8/2014,59,46,2014,2014.0
1210,168056,Orange Pine Plover,call,B,8:00,12/28/2008,65,43,2008,2008.0
1211,168055,Orange Pine Plover,song,B,8:00,4/27/2009,128,63,2009,2009.0
1212,168054,Orange Pine Plover,call,B,9:30,6/24/2007,90,64,2007,2007.0
1213,168053,Orange Pine Plover,call,B,9:00,1/5/2008,119,67,2008,2008.0
1214,168051,Orange Pine Plover,"call, song",B,9:00,3/9/2009,123,84,2009,2009.0
1215,168047,Orange Pine Plover,song,B,9:00,3/6/2010,57,42,2010,2010.0
1216,168045,Orange Pine Plover,"call, song",B,7:00,4/1/2012,126,78,2012,2012.0
1217,168041,Orange Pine Plover,song,B,8:30,4/26/2007,123,70,2007,2007.0
1218,168037,Orange Pine Plover,song,B,8:30,2/1/2014,60,40,2014,2014.0
1219,168014,Orange Pine Plover,call,B,8:30,3/31/2007,118,93,2007,2007.0
1220,168013,Orange Pine Plover,call,B,7:30,4/26/2007,91,60,2007,2007.0
1221,168012,Orange Pine Plover,call,B,7:30,2/8/2009,52,148,2009,2009.0
1222,168011,Orange Pine Plover,"call, song",B,7:30,3/12/2012,69,49,2012,2012.0
1223,168010,Orange Pine Plover,"call, song",B,7:30,2/16/2013,45,56,2013,2013.0
1224,168009,Orange Pine Plover,song,B,7:30,2/16/2013,122,69,2013,2013.0
1225,168008,Orange Pine Plover,song,B,7:30,2/16/2013,44,54,2013,2013.0
1226,168007,Orange Pine Plover,song,B,7:30,3/25/2012,51,149,2012,2012.0
1227,168006,Orange Pine Plover,song,B,8:00,5/11/2009,115,70,2009,2009.0
1228,163254,Orange Pine Plover,song,B,6:30,6/2/2013,55,49,2013,2013.0
1229,145940,Orange Pine Plover,"call, song",B,8:04,8/1/2013,77,37,2013,2013.0
1230,143797,Orange Pine Plover,song,B,7:53,7/7/2013,128,68,2013,2013.0
1231,141164,Orange Pine Plover,call,B,11:00,4/12/2013,119,73,2013,2013.0
1232,138583,Orange Pine Plover,song,B,10:45,6/16/2013,39,31,2013,2013.0
1233,137054,Orange Pine Plover,"call, song",B,6:30,6/4/2013,60,49,2013,2013.0
1234,135702,Orange Pine Plover,call,B,18:30,5/20/2013,129,75,2013,2013.0
1235,131068,Orange Pine Plover,song,B,11:00,4/12/2012,129,86,2012,2012.0
1236,131036,Orange Pine Plover,call,B,13:00,4/13/2013,116,46,2013,2013.0
1237,124762,Orange Pine Plover,call,B,?,4/25/1999,61,50,1999,1999.0
1238,101903,Orange Pine Plover,song,B,8:10,5/16/2012,71,108,2012,2012.0
1239,100238,Orange Pine Plover,song,B,12:30pm,5/2/2012,84,58,2012,2012.0
1240,89187,Orange Pine Plover,call,B,9:30am,10/5/2011,65,34,2011,2011.0
1241,87749,Orange Pine Plover,call,B,8:00am,9/28/2011,69,51,2011,2011.0
1242,83517,Orange Pine Plover,song,B,?,4/19/2008,125,78,2008,2008.0
1243,77286,Orange Pine Plover,song,B,11:30am,5/1/2011,122,81,2011,2011.0
1245,70950,Orange Pine Plover,call,B,11:20am,1/30/2011,70,49,2011,2011.0
1246,70949,Orange Pine Plover,call,B,11:15am,1/30/2011,110,78,2011,2011.0
1247,70016,Orange Pine Plover,call,B,?:?,7/11/2009,128,74,2009,2009.0
1251,54456,Orange Pine Plover,song,B,7:15am,5/12/2010,59,33,2010,2010.0
1252,42452,Orange Pine Plover,"call, song",B,8.45,6/3/2009,138,110,2009,2009.0
1253,31002,Orange Pine Plover,Song,B,?,4/27/2008,126,63,2008,2008.0
1254,29512,Orange Pine Plover,song,B,6:00,6/20/2008,64,150,2008,2008.0
1255,16870,Orange Pine Plover,call,B,?,2/23/2007,73,41,2007,2007.0
1256,16869,Orange Pine Plover,Call,B,?,2/7/2007,59,43,2007,2007.0
1257,16868,Orange Pine Plover,Song,B,?,2/23/2007,124,71,2007,2007.0
1258,15187,Orange Pine Plover,song,B,18:04,5/11/2007,88,50,2007,2007.0
1259,15185,Orange Pine Plover,song,B,5:37,5/6/2007,108,81,2007,2007.0
1260,405512,Orange Pine Plover,call,C,15:30,1/23/2018,61,40,2018,2018.0
1261,391437,Orange Pine Plover,call,C,10:30,10/19/2017,65,58,2017,2017.0
1262,388705,Orange Pine Plover,call,C,8:30,2/13/2016,54,17,2016,2016.0
1263,327787,Orange Pine Plover,call,C,9:00,7/11/2016,61,41,2016,2016.0
1264,321528,Orange Pine Plover,call,C,6:51,5/25/2016,48,28,2016,2016.0
1265,308403,Orange Pine Plover,call,C,10:30,3/22/2016,119,77,2016,2016.0
1266,305160,Orange Pine Plover,song,C,10:00,2/28/2016,132,66,2016,2016.0
1267,304166,Orange Pine Plover,call,C,8:30,2/20/2016,55,34,2016,2016.0
1268,287365,Orange Pine Plover,call,C,13:00,10/22/2015,120,87,2015,2015.0
1269,254693,Orange Pine Plover,call,C,9:00,5/20/2015,128,80,2015,2015.0
1270,254692,Orange Pine Plover,song,C,12:00,5/22/2015,63,44,2015,2015.0
1271,243409,Orange Pine Plover,song,C,9:00,5/13/2015,62,42,2015,2015.0
1272,239649,Orange Pine Plover,song,C,14:00,5/2/2015,62,43,2015,2015.0
1273,234173,Orange Pine Plover,call,C,17:45,4/3/2015,53,158,2015,2015.0
1274,233743,Orange Pine Plover,"call, song",C,13:20,3/31/2015,65,51,2015,2015.0
1275,186455,Orange Pine Plover,call,C,12:30,7/10/2014,116,95,2014,2014.0
1276,184189,Orange Pine Plover,song,C,12:30,5/13/2012,64,38,2012,2012.0
1277,163250,Orange Pine Plover,call,C,16:40,1/21/2013,67,35,2013,2013.0
1278,163249,Orange Pine Plover,call,C,10:00,12/26/2012,105,77,2012,2012.0
1279,163245,Orange Pine Plover,song,C,10:30,5/20/2012,124,78,2012,2012.0
1280,163236,Orange Pine Plover,song,C,11:00,4/23/2012,147,106,2012,2012.0
1281,145939,Orange Pine Plover,call,C,8:29,8/9/2013,121,69,2013,2013.0
1282,138489,Orange Pine Plover,song,C,7:15,6/15/2013,128,64,2013,2013.0
1283,138137,Orange Pine Plover,call,C,18:00,6/9/2013,70,32,2013,2013.0
1284,137541,Orange Pine Plover,song,C,6:10,6/6/2013,125,80,2013,2013.0
1285,97240,Orange Pine Plover,call,C,10:30,3/22/2012,48,55,2012,2012.0
1286,76984,Orange Pine Plover,call,C,16:15,4/22/2011,119,73,2011,2011.0
1287,58467,Orange Pine Plover,"call, song",C,11:30am,7/18/2010,127,64,2010,2010.0
1288,16895,Orange Pine Plover,Song,C,?,3/8/2007,121,58,2007,2007.0
1289,16873,Orange Pine Plover,call,C,?,2/9/2007,61,40,2007,2007.0
1290,16872,Orange Pine Plover,Call,C,?,2/9/2007,75,94,2007,2007.0
1291,349426,Orange Pine Plover,call,D,10:00,1/7/2017,131,78,2017,2017.0
1292,313674,Orange Pine Plover,song,D,10:18,4/22/2016,55,38,2016,2016.0
1293,236500,Orange Pine Plover,?,D,10:30,4/18/2015,120,77,2015,2015.0
1294,163252,Orange Pine Plover,"call, song",D,9:00,4/16/2013,110,69,2013,2013.0
1295,163235,Orange Pine Plover,call,D,13:00,7/14/2010,63,41,2010,2010.0
1296,141477,Orange Pine Plover,call,D,9:00,4/8/2013,94,49,2013,2013.0
